Year,Quarter,Month,Day,First HOME CURRENCY AMOUNT,TRANSACTION TYPE,month_number,Date
2022,Qtr 1,January,6,959395.95,Invoice,1,2022/1/6
2022,Qtr 1,January,6,772744.49,Receipt,1,2022/1/6
2022,Qtr 1,January,7,229628.4,Invoice,1,2022/1/7
2022,Qtr 1,January,7,2917651.73,Receipt,1,2022/1/7
2022,Qtr 1,January,8,3800.01,Credit Note,1,2022/1/8
2022,Qtr 1,January,8,139288,Invoice,1,2022/1/8
2022,Qtr 1,January,8,87801.99,Receipt,1,2022/1/8
2022,Qtr 1,January,10,264734.8,Invoice,1,2022/1/10
2022,Qtr 1,January,10,5564688.18,Receipt,1,2022/1/10
2022,Qtr 1,January,11,264840.44,Invoice,1,2022/1/11
2022,Qtr 1,January,11,17714.89,Receipt,1,2022/1/11
2022,Qtr 1,January,12,177690.1,Invoice,1,2022/1/12
2022,Qtr 1,January,12,59147.48,Receipt,1,2022/1/12
2022,Qtr 1,January,13,533114.25,Invoice,1,2022/1/13
2022,Qtr 1,January,13,816249.75,Receipt,1,2022/1/13
2022,Qtr 1,January,14,6000,Credit Note,1,2022/1/14
2022,Qtr 1,January,14,802522.75,Invoice,1,2022/1/14
2022,Qtr 1,January,14,1846896.95,Receipt,1,2022/1/14
2022,Qtr 1,January,15,44310,Invoice,1,2022/1/15
2022,Qtr 1,January,15,196379.33,Receipt,1,2022/1/15
2022,Qtr 1,January,17,476871.59,Invoice,1,2022/1/17
2022,Qtr 1,January,17,72120.3,Receipt,1,2022/1/17
2022,Qtr 1,January,18,512708.61,Invoice,1,2022/1/18
2022,Qtr 1,January,18,1538964.68,Receipt,1,2022/1/18
2022,Qtr 1,January,19,780525.96,Invoice,1,2022/1/19
2022,Qtr 1,January,19,154714.52,Receipt,1,2022/1/19
2022,Qtr 1,January,20,657315.6,Invoice,1,2022/1/20
2022,Qtr 1,January,20,247103.96,Receipt,1,2022/1/20
2022,Qtr 1,January,21,11815,Credit Note,1,2022/1/21
2022,Qtr 1,January,21,923866.5,Invoice,1,2022/1/21
2022,Qtr 1,January,21,1852517.99,Receipt,1,2022/1/21
2022,Qtr 1,January,22,72975,Invoice,1,2022/1/22
2022,Qtr 1,January,22,758444,Receipt,1,2022/1/22
2022,Qtr 1,January,24,385203.19,Invoice,1,2022/1/24
2022,Qtr 1,January,24,10137.07,Receipt,1,2022/1/24
2022,Qtr 1,January,25,1164506.5,Invoice,1,2022/1/25
2022,Qtr 1,January,25,10760.69,Receipt,1,2022/1/25
2022,Qtr 1,January,26,350134.2,Invoice,1,2022/1/26
2022,Qtr 1,January,26,711.91,Receipt,1,2022/1/26
2022,Qtr 1,January,27,1039765.1,Invoice,1,2022/1/27
2022,Qtr 1,January,27,447952.5,Receipt,1,2022/1/27
2022,Qtr 1,January,28,468744,Invoice,1,2022/1/28
2022,Qtr 1,January,28,1582206.84,Receipt,1,2022/1/28
2022,Qtr 1,January,29,12009.58,Credit Note,1,2022/1/29
2022,Qtr 1,January,29,175560.5,Receipt,1,2022/1/29
2022,Qtr 1,January,31,96800,Invoice,1,2022/1/31
2022,Qtr 1,January,31,553634.5,Receipt,1,2022/1/31
2022,Qtr 1,February,1,2400,Credit Note,2,2022/2/1
2022,Qtr 1,February,1,961192.25,Invoice,2,2022/2/1
2022,Qtr 1,February,1,10036.25,Receipt,2,2022/2/1
2022,Qtr 1,February,2,858815.85,Invoice,2,2022/2/2
2022,Qtr 1,February,2,148279.73,Receipt,2,2022/2/2
2022,Qtr 1,February,3,1221273.01,Invoice,2,2022/2/3
2022,Qtr 1,February,3,28137.5,Receipt,2,2022/2/3
2022,Qtr 1,February,4,24981.3,Credit Note,2,2022/2/4
2022,Qtr 1,February,4,1065684.5,Invoice,2,2022/2/4
2022,Qtr 1,February,4,2483449.09,Receipt,2,2022/2/4
2022,Qtr 1,February,5,63000,Invoice,2,2022/2/5
2022,Qtr 1,February,5,23310.72,Receipt,2,2022/2/5
2022,Qtr 1,February,7,349976.02,Invoice,2,2022/2/7
2022,Qtr 1,February,7,894772.45,Receipt,2,2022/2/7
2022,Qtr 1,February,8,369446.7,Invoice,2,2022/2/8
2022,Qtr 1,February,8,96133.8,Receipt,2,2022/2/8
2022,Qtr 1,February,9,1121170,Invoice,2,2022/2/9
2022,Qtr 1,February,9,88591.81,Receipt,2,2022/2/9
2022,Qtr 1,February,10,630,Credit Note,2,2022/2/10
2022,Qtr 1,February,10,530321.99,Invoice,2,2022/2/10
2022,Qtr 1,February,10,361224.4,Receipt,2,2022/2/10
2022,Qtr 1,February,11,374754.2,Invoice,2,2022/2/11
2022,Qtr 1,February,11,5052414.38,Receipt,2,2022/2/11
2022,Qtr 1,February,12,279348.64,Invoice,2,2022/2/12
2022,Qtr 1,February,12,45000,Receipt,2,2022/2/12
2022,Qtr 1,February,14,447704.85,Invoice,2,2022/2/14
2022,Qtr 1,February,15,386721.15,Invoice,2,2022/2/15
2022,Qtr 1,February,15,80987.44,Receipt,2,2022/2/15
2022,Qtr 1,February,16,517712.95,Invoice,2,2022/2/16
2022,Qtr 1,February,16,266809.89,Receipt,2,2022/2/16
2022,Qtr 1,February,17,1648949.87,Invoice,2,2022/2/17
2022,Qtr 1,February,18,752081.99,Invoice,2,2022/2/18
2022,Qtr 1,February,18,1672544,Receipt,2,2022/2/18
2022,Qtr 1,February,19,780589.45,Invoice,2,2022/2/19
2022,Qtr 1,February,19,111231.25,Receipt,2,2022/2/19
2022,Qtr 1,February,21,444585.78,Invoice,2,2022/2/21
2022,Qtr 1,February,21,14274.43,Receipt,2,2022/2/21
2022,Qtr 1,February,22,450281,Invoice,2,2022/2/22
2022,Qtr 1,February,22,3114576.19,Receipt,2,2022/2/22
2022,Qtr 1,February,23,2613618.08,Invoice,2,2022/2/23
2022,Qtr 1,February,23,17642.67,Receipt,2,2022/2/23
2022,Qtr 1,February,24,1514552.88,Invoice,2,2022/2/24
2022,Qtr 1,February,24,1468240.86,Receipt,2,2022/2/24
2022,Qtr 1,February,25,870825.37,Invoice,2,2022/2/25
2022,Qtr 1,February,25,2388281.44,Receipt,2,2022/2/25
2022,Qtr 1,February,26,239024.01,Invoice,2,2022/2/26
2022,Qtr 1,February,26,6980,Receipt,2,2022/2/26
2022,Qtr 1,February,27,245295.42,Invoice,2,2022/2/27
2022,Qtr 1,February,28,12167.43,Credit Note,2,2022/2/28
2022,Qtr 1,February,28,15235,Invoice,2,2022/2/28
2022,Qtr 1,February,28,650775,Receipt,2,2022/2/28
2022,Qtr 1,March,1,8086.47,Credit Note,3,2022/3/1
2022,Qtr 1,March,1,1889558.14,Invoice,3,2022/3/1
2022,Qtr 1,March,1,116530.72,Receipt,3,2022/3/1
2022,Qtr 1,March,2,13637,Credit Note,3,2022/3/2
2022,Qtr 1,March,2,3716937.31,Invoice,3,2022/3/2
2022,Qtr 1,March,2,430579.07,Receipt,3,2022/3/2
2022,Qtr 1,March,3,275916,Credit Note,3,2022/3/3
2022,Qtr 1,March,3,1690358.57,Invoice,3,2022/3/3
2022,Qtr 1,March,4,1787147.2,Invoice,3,2022/3/4
2022,Qtr 1,March,4,2251411.81,Receipt,3,2022/3/4
2022,Qtr 1,March,5,16380,Receipt,3,2022/3/5
2022,Qtr 1,March,6,210969.85,Invoice,3,2022/3/6
2022,Qtr 1,March,7,1598244.5,Invoice,3,2022/3/7
2022,Qtr 1,March,7,181844.2,Receipt,3,2022/3/7
2022,Qtr 1,March,8,564920.38,Invoice,3,2022/3/8
2022,Qtr 1,March,8,96521.65,Receipt,3,2022/3/8
2022,Qtr 1,March,9,1992702,Invoice,3,2022/3/9
2022,Qtr 1,March,10,2902050.06,Invoice,3,2022/3/10
2022,Qtr 1,March,10,117012.5,Receipt,3,2022/3/10
2022,Qtr 1,March,11,1199058.31,Invoice,3,2022/3/11
2022,Qtr 1,March,11,2234192.87,Receipt,3,2022/3/11
2022,Qtr 1,March,12,89829.46,Invoice,3,2022/3/12
2022,Qtr 1,March,12,138226,Receipt,3,2022/3/12
2022,Qtr 1,March,14,294698.01,Invoice,3,2022/3/14
2022,Qtr 1,March,15,3116149.65,Invoice,3,2022/3/15
2022,Qtr 1,March,15,1047.71,Receipt,3,2022/3/15
2022,Qtr 1,March,16,1590153,Invoice,3,2022/3/16
2022,Qtr 1,March,16,216543.47,Receipt,3,2022/3/16
2022,Qtr 1,March,17,5480428.03,Invoice,3,2022/3/17
2022,Qtr 1,March,17,635366.26,Receipt,3,2022/3/17
2022,Qtr 1,March,18,825358.83,Invoice,3,2022/3/18
2022,Qtr 1,March,18,1993176.88,Receipt,3,2022/3/18
2022,Qtr 1,March,19,647335.39,Receipt,3,2022/3/19
2022,Qtr 1,March,22,3542.2,Credit Note,3,2022/3/22
2022,Qtr 1,March,22,1503690.04,Invoice,3,2022/3/22
2022,Qtr 1,March,22,964266.25,Receipt,3,2022/3/22
2022,Qtr 1,March,23,4309884.2,Invoice,3,2022/3/23
2022,Qtr 1,March,23,50400,Receipt,3,2022/3/23
2022,Qtr 1,March,24,3232359.74,Invoice,3,2022/3/24
2022,Qtr 1,March,24,180000.13,Receipt,3,2022/3/24
2022,Qtr 1,March,25,55215,Credit Note,3,2022/3/25
2022,Qtr 1,March,25,474622.48,Invoice,3,2022/3/25
2022,Qtr 1,March,25,1091107.4,Receipt,3,2022/3/25
2022,Qtr 1,March,26,228413,Invoice,3,2022/3/26
2022,Qtr 1,March,26,512557.84,Receipt,3,2022/3/26
2022,Qtr 1,March,28,11582.18,Credit Note,3,2022/3/28
2022,Qtr 1,March,28,1211678.14,Invoice,3,2022/3/28
2022,Qtr 1,March,28,10201.82,Receipt,3,2022/3/28
2022,Qtr 1,March,29,17433.83,Credit Note,3,2022/3/29
2022,Qtr 1,March,29,748640.34,Invoice,3,2022/3/29
2022,Qtr 1,March,30,1814956.17,Invoice,3,2022/3/30
2022,Qtr 1,March,30,435066.56,Receipt,3,2022/3/30
2022,Qtr 1,March,31,2210693.86,Invoice,3,2022/3/31
2022,Qtr 1,March,31,1771808.63,Receipt,3,2022/3/31
2022,Qtr 2,April,1,95656.02,Credit Note,4,2022/4/1
2022,Qtr 2,April,1,1406274.53,Invoice,4,2022/4/1
2022,Qtr 2,April,1,2103617.85,Receipt,4,2022/4/1
2022,Qtr 2,April,2,325585.32,Invoice,4,2022/4/2
2022,Qtr 2,April,4,224200,Invoice,4,2022/4/4
2022,Qtr 2,April,4,523824,Receipt,4,2022/4/4
2022,Qtr 2,April,5,632953.85,Invoice,4,2022/4/5
2022,Qtr 2,April,5,186605.82,Receipt,4,2022/4/5
2022,Qtr 2,April,6,1435807.75,Invoice,4,2022/4/6
2022,Qtr 2,April,6,429831.3,Receipt,4,2022/4/6
2022,Qtr 2,April,7,1977009.24,Invoice,4,2022/4/7
2022,Qtr 2,April,7,1771.52,Receipt,4,2022/4/7
2022,Qtr 2,April,8,2466951.88,Invoice,4,2022/4/8
2022,Qtr 2,April,8,1833388.15,Receipt,4,2022/4/8
2022,Qtr 2,April,9,41600,Invoice,4,2022/4/9
2022,Qtr 2,April,9,89532,Receipt,4,2022/4/9
2022,Qtr 2,April,11,3092559.1,Invoice,4,2022/4/11
2022,Qtr 2,April,11,610942.24,Receipt,4,2022/4/11
2022,Qtr 2,April,12,496800,Invoice,4,2022/4/12
2022,Qtr 2,April,13,11472,Credit Note,4,2022/4/13
2022,Qtr 2,April,13,606495.98,Invoice,4,2022/4/13
2022,Qtr 2,April,13,593948.71,Receipt,4,2022/4/13
2022,Qtr 2,April,14,2725.75,Credit Note,4,2022/4/14
2022,Qtr 2,April,14,711462.88,Invoice,4,2022/4/14
2022,Qtr 2,April,14,1904833.29,Receipt,4,2022/4/14
2022,Qtr 2,April,15,31500,Invoice,4,2022/4/15
2022,Qtr 2,April,16,135696.6,Invoice,4,2022/4/16
2022,Qtr 2,April,16,804408.5,Receipt,4,2022/4/16
2022,Qtr 2,April,18,947431.49,Invoice,4,2022/4/18
2022,Qtr 2,April,19,203730,Invoice,4,2022/4/19
2022,Qtr 2,April,19,261582.6,Receipt,4,2022/4/19
2022,Qtr 2,April,20,266916,Invoice,4,2022/4/20
2022,Qtr 2,April,20,1857042.15,Receipt,4,2022/4/20
2022,Qtr 2,April,21,2940,Credit Note,4,2022/4/21
2022,Qtr 2,April,21,2443711.99,Invoice,4,2022/4/21
2022,Qtr 2,April,21,1550717.42,Receipt,4,2022/4/21
2022,Qtr 2,April,22,5210764.01,Invoice,4,2022/4/22
2022,Qtr 2,April,22,1630457.48,Receipt,4,2022/4/22
2022,Qtr 2,April,23,490738.25,Invoice,4,2022/4/23
2022,Qtr 2,April,25,5552318.83,Invoice,4,2022/4/25
2022,Qtr 2,April,25,103530.96,Receipt,4,2022/4/25
2022,Qtr 2,April,26,17119.01,Credit Note,4,2022/4/26
2022,Qtr 2,April,26,1257753.15,Invoice,4,2022/4/26
2022,Qtr 2,April,26,6770453.36,Receipt,4,2022/4/26
2022,Qtr 2,April,27,144883.6,Invoice,4,2022/4/27
2022,Qtr 2,April,28,50990.56,Credit Note,4,2022/4/28
2022,Qtr 2,April,28,2888731.27,Invoice,4,2022/4/28
2022,Qtr 2,April,28,1367445.66,Receipt,4,2022/4/28
2022,Qtr 2,April,29,94339.18,Credit Note,4,2022/4/29
2022,Qtr 2,April,29,2776870.32,Invoice,4,2022/4/29
2022,Qtr 2,April,29,1816688.39,Receipt,4,2022/4/29
2022,Qtr 2,April,30,1764860.68,Invoice,4,2022/4/30
2022,Qtr 2,May,1,358389.99,Invoice,5,2022/5/1
2022,Qtr 2,May,2,532847.82,Invoice,5,2022/5/2
2022,Qtr 2,May,3,985538.93,Invoice,5,2022/5/3
2022,Qtr 2,May,3,239212.77,Receipt,5,2022/5/3
2022,Qtr 2,May,4,728162.75,Invoice,5,2022/5/4
2022,Qtr 2,May,4,1552719.65,Receipt,5,2022/5/4
2022,Qtr 2,May,5,1096.02,Credit Note,5,2022/5/5
2022,Qtr 2,May,5,4611806.35,Invoice,5,2022/5/5
2022,Qtr 2,May,5,3428845.07,Receipt,5,2022/5/5
2022,Qtr 2,May,6,5413507.77,Invoice,5,2022/5/6
2022,Qtr 2,May,6,913428.72,Receipt,5,2022/5/6
2022,Qtr 2,May,7,253022,Invoice,5,2022/5/7
2022,Qtr 2,May,7,62965.4,Receipt,5,2022/5/7
2022,Qtr 2,May,8,81018.2,Invoice,5,2022/5/8
2022,Qtr 2,May,9,185.61,Credit Note,5,2022/5/9
2022,Qtr 2,May,9,1138476.82,Invoice,5,2022/5/9
2022,Qtr 2,May,9,532555.76,Receipt,5,2022/5/9
2022,Qtr 2,May,10,91320,Credit Note,5,2022/5/10
2022,Qtr 2,May,10,1932906.4,Invoice,5,2022/5/10
2022,Qtr 2,May,10,414000,Receipt,5,2022/5/10
2022,Qtr 2,May,11,38189.28,Credit Note,5,2022/5/11
2022,Qtr 2,May,11,4593572.39,Invoice,5,2022/5/11
2022,Qtr 2,May,11,825524.94,Receipt,5,2022/5/11
2022,Qtr 2,May,12,137639.94,Credit Note,5,2022/5/12
2022,Qtr 2,May,12,622662.3,Invoice,5,2022/5/12
2022,Qtr 2,May,12,523256.7,Receipt,5,2022/5/12
2022,Qtr 2,May,13,413218.92,Credit Note,5,2022/5/13
2022,Qtr 2,May,13,5414776.39,Invoice,5,2022/5/13
2022,Qtr 2,May,13,2134945.9,Receipt,5,2022/5/13
2022,Qtr 2,May,14,263720,Invoice,5,2022/5/14
2022,Qtr 2,May,14,96428.5,Receipt,5,2022/5/14
2022,Qtr 2,May,15,3057639.28,Invoice,5,2022/5/15
2022,Qtr 2,May,16,3892831.26,Invoice,5,2022/5/16
2022,Qtr 2,May,16,68.5,Receipt,5,2022/5/16
2022,Qtr 2,May,17,15495.18,Credit Note,5,2022/5/17
2022,Qtr 2,May,17,4359947.47,Invoice,5,2022/5/17
2022,Qtr 2,May,17,1257978.35,Receipt,5,2022/5/17
2022,Qtr 2,May,18,10916.39,Credit Note,5,2022/5/18
2022,Qtr 2,May,18,1341562.17,Invoice,5,2022/5/18
2022,Qtr 2,May,18,1223593.82,Receipt,5,2022/5/18
2022,Qtr 2,May,19,2462.05,Credit Note,5,2022/5/19
2022,Qtr 2,May,19,1940610.84,Invoice,5,2022/5/19
2022,Qtr 2,May,19,421850.56,Receipt,5,2022/5/19
2022,Qtr 2,May,20,1064223.04,Invoice,5,2022/5/20
2022,Qtr 2,May,20,2929331.59,Receipt,5,2022/5/20
2022,Qtr 2,May,21,16337.6,Credit Note,5,2022/5/21
2022,Qtr 2,May,21,275659.6,Invoice,5,2022/5/21
2022,Qtr 2,May,22,37447,Credit Note,5,2022/5/22
2022,Qtr 2,May,22,1093049.61,Invoice,5,2022/5/22
2022,Qtr 2,May,23,7026795.95,Invoice,5,2022/5/23
2022,Qtr 2,May,24,4658453.52,Invoice,5,2022/5/24
2022,Qtr 2,May,24,2700033.09,Receipt,5,2022/5/24
2022,Qtr 2,May,25,49734.41,Credit Note,5,2022/5/25
2022,Qtr 2,May,25,3719256.85,Invoice,5,2022/5/25
2022,Qtr 2,May,25,991533.63,Receipt,5,2022/5/25
2022,Qtr 2,May,26,3306817.16,Invoice,5,2022/5/26
2022,Qtr 2,May,26,392356.51,Receipt,5,2022/5/26
2022,Qtr 2,May,27,3286659.85,Invoice,5,2022/5/27
2022,Qtr 2,May,27,3180964.67,Receipt,5,2022/5/27
2022,Qtr 2,May,28,1036915.12,Invoice,5,2022/5/28
2022,Qtr 2,May,28,18185.92,Receipt,5,2022/5/28
2022,Qtr 2,May,29,239689.92,Invoice,5,2022/5/29
2022,Qtr 2,May,30,2278698.65,Invoice,5,2022/5/30
2022,Qtr 2,May,30,212817.8,Receipt,5,2022/5/30
2022,Qtr 2,May,31,8763017.94,Invoice,5,2022/5/31
2022,Qtr 2,May,31,253990,Receipt,5,2022/5/31
2022,Qtr 2,June,1,24811.63,Credit Note,6,2022/6/1
2022,Qtr 2,June,1,3133031.74,Invoice,6,2022/6/1
2022,Qtr 2,June,1,4368349.3,Receipt,6,2022/6/1
2022,Qtr 2,June,2,13019.41,Credit Note,6,2022/6/2
2022,Qtr 2,June,2,4169007.24,Invoice,6,2022/6/2
2022,Qtr 2,June,2,423902.44,Receipt,6,2022/6/2
2022,Qtr 2,June,3,12600,Credit Note,6,2022/6/3
2022,Qtr 2,June,3,3391781.65,Invoice,6,2022/6/3
2022,Qtr 2,June,3,4250126.73,Receipt,6,2022/6/3
2022,Qtr 2,June,4,113996.76,Invoice,6,2022/6/4
2022,Qtr 2,June,4,3456,Receipt,6,2022/6/4
2022,Qtr 2,June,5,411965.57,Invoice,6,2022/6/5
2022,Qtr 2,June,6,24521.8,Credit Note,6,2022/6/6
2022,Qtr 2,June,6,8575021.43,Invoice,6,2022/6/6
2022,Qtr 2,June,6,2078362.09,Receipt,6,2022/6/6
2022,Qtr 2,June,7,1741921.04,Invoice,6,2022/6/7
2022,Qtr 2,June,8,2910808.53,Invoice,6,2022/6/8
2022,Qtr 2,June,8,928269.22,Receipt,6,2022/6/8
2022,Qtr 2,June,9,630527.03,Credit Note,6,2022/6/9
2022,Qtr 2,June,9,3765007.85,Invoice,6,2022/6/9
2022,Qtr 2,June,9,2237611.16,Receipt,6,2022/6/9
2022,Qtr 2,June,10,84241.38,Credit Note,6,2022/6/10
2022,Qtr 2,June,10,2586210.87,Invoice,6,2022/6/10
2022,Qtr 2,June,10,5511678.45,Receipt,6,2022/6/10
2022,Qtr 2,June,11,1143120.86,Invoice,6,2022/6/11
2022,Qtr 2,June,11,47775,Receipt,6,2022/6/11
2022,Qtr 2,June,13,68203.16,Credit Note,6,2022/6/13
2022,Qtr 2,June,13,7037973.87,Invoice,6,2022/6/13
2022,Qtr 2,June,13,1788587.33,Receipt,6,2022/6/13
2022,Qtr 2,June,14,42845.75,Credit Note,6,2022/6/14
2022,Qtr 2,June,14,4509185.27,Invoice,6,2022/6/14
2022,Qtr 2,June,14,146076,Receipt,6,2022/6/14
2022,Qtr 2,June,15,57154.34,Credit Note,6,2022/6/15
2022,Qtr 2,June,15,4159793.81,Invoice,6,2022/6/15
2022,Qtr 2,June,15,4627329.65,Receipt,6,2022/6/15
2022,Qtr 2,June,16,720012.5,Invoice,6,2022/6/16
2022,Qtr 2,June,17,5352856.71,Invoice,6,2022/6/17
2022,Qtr 2,June,17,6620303.12,Receipt,6,2022/6/17
2022,Qtr 2,June,18,1058017.33,Invoice,6,2022/6/18
2022,Qtr 2,June,18,261894.99,Receipt,6,2022/6/18
2022,Qtr 2,June,19,3193591.37,Invoice,6,2022/6/19
2022,Qtr 2,June,20,100869.91,Credit Note,6,2022/6/20
2022,Qtr 2,June,20,3816455.3,Invoice,6,2022/6/20
2022,Qtr 2,June,20,294400,Receipt,6,2022/6/20
2022,Qtr 2,June,21,19031.78,Credit Note,6,2022/6/21
2022,Qtr 2,June,21,6241549.24,Invoice,6,2022/6/21
2022,Qtr 2,June,21,4994038.13,Receipt,6,2022/6/21
2022,Qtr 2,June,22,5715945.51,Invoice,6,2022/6/22
2022,Qtr 2,June,22,1130587.6,Receipt,6,2022/6/22
2022,Qtr 2,June,23,101942.35,Credit Note,6,2022/6/23
2022,Qtr 2,June,23,6831351.05,Invoice,6,2022/6/23
2022,Qtr 2,June,23,2195096.58,Receipt,6,2022/6/23
2022,Qtr 2,June,24,129402.61,Credit Note,6,2022/6/24
2022,Qtr 2,June,24,8593308.87,Invoice,6,2022/6/24
2022,Qtr 2,June,24,7909517.9,Receipt,6,2022/6/24
2022,Qtr 2,June,25,627335.55,Invoice,6,2022/6/25
2022,Qtr 2,June,25,107685.78,Receipt,6,2022/6/25
2022,Qtr 2,June,27,32589.47,Credit Note,6,2022/6/27
2022,Qtr 2,June,27,2214930.69,Invoice,6,2022/6/27
2022,Qtr 2,June,27,3810232.85,Receipt,6,2022/6/27
2022,Qtr 2,June,28,43226.6,Credit Note,6,2022/6/28
2022,Qtr 2,June,28,3370308.53,Invoice,6,2022/6/28
2022,Qtr 2,June,29,14786.87,Credit Note,6,2022/6/29
2022,Qtr 2,June,29,7268493.4,Invoice,6,2022/6/29
2022,Qtr 2,June,29,3048437.04,Receipt,6,2022/6/29
2022,Qtr 2,June,30,99533.43,Credit Note,6,2022/6/30
2022,Qtr 2,June,30,2175701.31,Invoice,6,2022/6/30
2022,Qtr 2,June,30,2485265.46,Receipt,6,2022/6/30
2022,Qtr 3,July,1,109138.5,Credit Note,7,2022/7/1
2022,Qtr 3,July,1,5328187.88,Invoice,7,2022/7/1
2022,Qtr 3,July,1,3617899.38,Receipt,7,2022/7/1
2022,Qtr 3,July,2,107636.52,Credit Note,7,2022/7/2
2022,Qtr 3,July,2,3450800.61,Invoice,7,2022/7/2
2022,Qtr 3,July,2,219122.8,Receipt,7,2022/7/2
2022,Qtr 3,July,3,2745935.51,Invoice,7,2022/7/3
2022,Qtr 3,July,4,63740.18,Credit Note,7,2022/7/4
2022,Qtr 3,July,4,5347210.35,Invoice,7,2022/7/4
2022,Qtr 3,July,4,2543523.28,Receipt,7,2022/7/4
2022,Qtr 3,July,5,772.97,Credit Note,7,2022/7/5
2022,Qtr 3,July,5,1969924.34,Invoice,7,2022/7/5
2022,Qtr 3,July,5,2131944.52,Receipt,7,2022/7/5
2022,Qtr 3,July,6,13174.8,Credit Note,7,2022/7/6
2022,Qtr 3,July,6,5563233.02,Invoice,7,2022/7/6
2022,Qtr 3,July,6,1135157.8,Receipt,7,2022/7/6
2022,Qtr 3,July,7,5667811.57,Invoice,7,2022/7/7
2022,Qtr 3,July,7,1808392.05,Receipt,7,2022/7/7
2022,Qtr 3,July,8,58943.26,Credit Note,7,2022/7/8
2022,Qtr 3,July,8,1883924.19,Invoice,7,2022/7/8
2022,Qtr 3,July,8,7804036.97,Receipt,7,2022/7/8
2022,Qtr 3,July,9,351798.7,Invoice,7,2022/7/9
2022,Qtr 3,July,9,185160.4,Receipt,7,2022/7/9
2022,Qtr 3,July,10,1620782.98,Invoice,7,2022/7/10
2022,Qtr 3,July,11,120139.42,Credit Note,7,2022/7/11
2022,Qtr 3,July,11,7555955.16,Invoice,7,2022/7/11
2022,Qtr 3,July,11,1218857.56,Receipt,7,2022/7/11
2022,Qtr 3,July,12,33979.41,Credit Note,7,2022/7/12
2022,Qtr 3,July,12,14780465.1,Invoice,7,2022/7/12
2022,Qtr 3,July,12,6726877.58,Receipt,7,2022/7/12
2022,Qtr 3,July,13,467711,Credit Note,7,2022/7/13
2022,Qtr 3,July,13,3316087.89,Invoice,7,2022/7/13
2022,Qtr 3,July,13,1160371.57,Receipt,7,2022/7/13
2022,Qtr 3,July,14,2545919.24,Credit Note,7,2022/7/14
2022,Qtr 3,July,14,11461542.02,Invoice,7,2022/7/14
2022,Qtr 3,July,14,2996219.82,Receipt,7,2022/7/14
2022,Qtr 3,July,15,131590.28,Credit Note,7,2022/7/15
2022,Qtr 3,July,15,5787715.07,Invoice,7,2022/7/15
2022,Qtr 3,July,15,8745806.35,Receipt,7,2022/7/15
2022,Qtr 3,July,16,639779.61,Invoice,7,2022/7/16
2022,Qtr 3,July,16,261304,Receipt,7,2022/7/16
2022,Qtr 3,July,17,1484711.62,Invoice,7,2022/7/17
2022,Qtr 3,July,18,103282,Credit Note,7,2022/7/18
2022,Qtr 3,July,18,2795395.79,Invoice,7,2022/7/18
2022,Qtr 3,July,18,5078227.18,Receipt,7,2022/7/18
2022,Qtr 3,July,19,57846.09,Credit Note,7,2022/7/19
2022,Qtr 3,July,19,3195845.15,Invoice,7,2022/7/19
2022,Qtr 3,July,19,1811764.7,Receipt,7,2022/7/19
2022,Qtr 3,July,20,1154450.07,Credit Note,7,2022/7/20
2022,Qtr 3,July,20,5797289.13,Invoice,7,2022/7/20
2022,Qtr 3,July,20,3577983.55,Receipt,7,2022/7/20
2022,Qtr 3,July,21,394790.31,Credit Note,7,2022/7/21
2022,Qtr 3,July,21,6811585.44,Invoice,7,2022/7/21
2022,Qtr 3,July,21,3459810.56,Receipt,7,2022/7/21
2022,Qtr 3,July,22,758655.63,Credit Note,7,2022/7/22
2022,Qtr 3,July,22,5466922.66,Invoice,7,2022/7/22
2022,Qtr 3,July,22,10010786.4,Receipt,7,2022/7/22
2022,Qtr 3,July,23,7025378.92,Invoice,7,2022/7/23
2022,Qtr 3,July,23,211653.6,Receipt,7,2022/7/23
2022,Qtr 3,July,24,1272485.55,Invoice,7,2022/7/24
2022,Qtr 3,July,25,180492.48,Credit Note,7,2022/7/25
2022,Qtr 3,July,25,5257238.18,Invoice,7,2022/7/25
2022,Qtr 3,July,25,10441085.71,Receipt,7,2022/7/25
2022,Qtr 3,July,26,240509.83,Credit Note,7,2022/7/26
2022,Qtr 3,July,26,1060736.12,Invoice,7,2022/7/26
2022,Qtr 3,July,26,3960492.25,Receipt,7,2022/7/26
2022,Qtr 3,July,27,17149.78,Credit Note,7,2022/7/27
2022,Qtr 3,July,27,6727485.63,Invoice,7,2022/7/27
2022,Qtr 3,July,27,3913962.95,Receipt,7,2022/7/27
2022,Qtr 3,July,28,1246992.73,Credit Note,7,2022/7/28
2022,Qtr 3,July,28,11537490.73,Invoice,7,2022/7/28
2022,Qtr 3,July,28,3434051.2,Receipt,7,2022/7/28
2022,Qtr 3,July,29,37217.66,Credit Note,7,2022/7/29
2022,Qtr 3,July,29,14426087.71,Invoice,7,2022/7/29
2022,Qtr 3,July,29,8871452.46,Receipt,7,2022/7/29
2022,Qtr 3,July,30,1341301.45,Invoice,7,2022/7/30
2022,Qtr 3,July,30,206445.2,Receipt,7,2022/7/30
2022,Qtr 3,July,31,400568.64,Invoice,7,2022/7/31
2022,Qtr 3,July,31,294436.8,Receipt,7,2022/7/31
2022,Qtr 3,August,1,382859.34,Credit Note,8,2022/8/1
